,ATSC4c,ATSC2v,SCH-7,ASP-7,hmin,ETA_BetaP_s,IC1,IC2,SIC2,BIC2,ZMIC1,ZMIC2,MDEO-11,nHeteroRing,n6HeteroRing,nT6HeteroRing,LipinskiFailures
0,-0.2790745000563457,-0.5739821084997451,-3.009812925812459,-9.307929797876879,1.0437450566053423,-1.8048349536875994,-0.4511147056318584,0.620565658445495,0.5640797649836587,0.5548649172275868,0.011879457886126897,-0.7732142633018978,-0.38294898803151606,-0.07818340209299238,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
1,-1.37970901781041,-0.5195048918728069,-3.009812925812459,-9.307929797876879,-1.5082510210464126,2.580620138152158,1.3411412737474089,1.6762155187443772,0.7048451113681993,0.9706787794765037,0.36566844899730083,0.0956635760908353,-0.38294898803151606,2.6557457538976292,0.11200507738234039,0.10959372624353225,-0.4901847938082013
2,0.6626233998872681,-0.2295186301800322,-3.009812925812459,-9.307929797876879,0.4693987573646683,0.6618958263704267,1.124808257435122,1.0472766725471203,1.3653874875781686,1.1555270768227663,-0.20640090760733787,-0.33335056379917644,-0.38294898803151606,1.7444360352340886,1.074302221089771,1.0738077600207632,-0.4901847938082013
3,0.16429418532518217,-0.2502635682046955,-3.009812925812459,-9.307929797876879,0.07319103633689637,0.3250928753171353,-0.4460080804891033,0.12388510236334388,-0.5877135831277837,-0.42822575419000297,0.4064563245198897,0.20425373854702294,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
4,-0.713311641079291,-0.9272580110347041,-3.009812925812459,-9.307929797876879,-1.21412383146464,-0.9824744148658074,-0.07761030635154034,0.4452103781127529,0.5287901793452157,0.43715256589923773,0.32999120666124226,-0.5058726826587646,0.4915993921446827,-0.07818340209299238,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
5,-0.050051767172437464,0.43291922176398484,-3.009812925812459,-9.307929797876879,-0.7524220465635663,0.3878925922322792,1.0572578640496848,1.3551825488118387,1.1701126442425112,1.4481794086070963,-0.5759150227531578,-0.4629504809104342,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
6,0.8663225103558198,-0.9589813890165708,-1.5563361192228722,1.4956291714983951,1.2531974172222284,0.3878925922322792,0.14829567202226077,-0.7560286878814134,0.27871576973374085,0.3483837284405151,-0.8374657890658643,-0.7303945795206609,-0.09143286130611637,-0.9894931207565328,0.11200507738234039,0.10959372624353225,-0.4901847938082013
7,-0.9241310330752603,-0.24371231056450665,-3.009812925812459,-9.307929797876879,1.114605705195543,0.07459568047124719,1.5716010122653388,0.8943585864854847,1.3751998020101095,1.344148161456763,-1.113638708863059,-0.9910198158443269,-0.38294898803151606,-0.9894931207565328,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
8,-0.5636235143926825,0.08756418644676552,-3.009812925812459,-9.307929797876879,-0.5393989247944502,-1.4915380419265674,-0.23416127735076345,-0.1340554591625914,0.12253498332270146,0.1828275020591595,-0.47251023233678646,-0.48041143312977636,-0.38294898803151606,-0.07818340209299238,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
9,-0.6081819194955902,-0.9114681558850831,-3.009812925812459,-9.307929797876879,1.088651781305148,1.7035291197842055,0.9792972228056485,0.8421578417083807,1.2480882295249294,1.1210976772399222,-0.5472605326690069,-0.6754706006351848,-0.38294898803151606,1.7444360352340886,-0.8502920663250902,-0.8546203075336987,1.0458394744606487
10,-0.5002466932361629,-1.3625110809601881,-1.2801910841039996,2.6965361504001817,1.6951027466548048,-2.6819259720555513,0.04045330941761563,0.28783243045348833,0.38402674192657443,0.4840679251790858,0.3293902528578817,-0.10402961090418174,-0.18860490354791629,-1.9008028394200733,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
11,1.579386055704784,1.204302054148808,-3.009812925812459,-9.307929797876879,-0.9509787099163147,0.5759409065703691,-0.16094535637977517,0.36592712900226393,-0.33547687317342406,-0.06172654628051367,-0.06911091569220351,-0.0845411269840195,-0.38294898803151606,0.8331263165705481,1.074302221089771,1.0738077600207632,-0.4901847938082013
12,-0.42226840880505645,-0.34353217659028357,-0.4396751625408988,0.7873161643891158,0.48888247602726354,0.8937986916269132,0.009055975813046345,-0.08224466936070254,0.37601522538005866,0.5685146556817701,-0.9182838472766071,-0.7790213631797757,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
13,-0.7953581307703154,0.4690418862063772,-3.009812925812459,-9.307929797876879,1.2003545545533134,-1.1782411301655353,1.1011866455042203,0.7239102832099198,0.3692262386064581,0.47113033387745,0.029903203974932218,0.022724324150885267,1.1143085610293975,-1.9008028394200733,-1.812589210032521,-1.8188343413109296,2.5818637427294986
14,-0.39068055098793913,0.6841344553640225,-3.009812925812459,-9.307929797876879,0.1462277816689172,1.3846188255056209,1.4584081473387123,1.6130389633694775,0.47503910861560067,0.657333320974447,0.2829549495976415,0.3579556995904056,-0.38294898803151606,1.7444360352340886,0.11200507738234039,0.10959372624353225,1.0458394744606487
15,-1.0548087582797732,-0.6659977857220067,-3.009812925812459,-9.307929797876879,0.6001135784146691,0.03424949362632197,0.10750297664110761,-0.025104814574915087,0.22373323347194432,0.08808712452784023,0.0646399895296912,0.009417971654452162,-0.38294898803151606,0.8331263165705481,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
16,0.6958532506009859,1.050510769461176,-3.009812925812459,1.4031388944568828,1.1119527710270891,-0.4439405295878862,0.6574607991269189,0.9778491430278342,0.8896876679023593,1.2515149753303294,-0.8611734837566078,-1.011584583899021,0.3546736831958229,-1.9008028394200733,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
17,-0.4338721157301901,-0.1639875724003164,-0.3960339824208966,-0.5297322145573585,0.7928824605278381,2.243115514284171,-0.22028978068558966,-1.504956643027161,-0.9006698261376397,-0.7213033575353573,-0.7221558923300933,0.016041017245662332,0.054325202056583415,0.8331263165705481,1.074302221089771,1.0738077600207632,1.0458394744606487
18,-0.8032390106337679,0.5254493549216598,-0.01620235696545097,0.43272848346910975,0.07014051632305898,-0.4555181310303411,0.22191299236364653,0.3438369124568916,0.7779767525471988,1.0511578132109178,-0.8364713651746429,-0.7733072752210502,-0.1330780222668878,-0.07818340209299238,-1.812589210032521,-1.8188343413109296,-0.4901847938082013
19,-0.9952285003979119,0.9109077219533843,-3.009812925812459,-9.307929797876879,-0.0932189273961196,0.5033177702495021,-0.24779631816952105,0.5359697176223311,-0.3174749088994506,-0.16272313457384951,0.47993597467023086,-0.08579745119828996,-0.20803931199627632,0.8331263165705481,2.036599364797202,2.0380217937979936,-0.4901847938082013
20,0.1911062089599307,-1.1908740987034705,-3.009812925812459,-9.307929797876879,0.03403797831434591,-1.5125882263673958,-0.49689839030553845,-0.37032490802479023,-0.3389616945102622,-0.3298436573701866,0.051446361218814046,-0.24989046776542204,-0.09143286130611637,-0.9894931207565328,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
21,-0.9110289304023397,0.26028722221523537,-3.009812925812459,-9.307929797876879,-0.08224129783173888,-0.42639870922052914,1.1536586322636586,1.0633562338635416,0.6172619939891102,0.7851841307269337,-0.3608865972680714,-0.21957492509568557,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
22,0.128385930975191,-0.49973783306477193,-1.7124431676445449,1.6626798930131663,2.0371595595110246,-1.1782411301655353,-0.017864098204062276,-0.5774420460162399,1.1655663516002952,0.9139634856695585,-1.0580070556747476,-1.2831609206271732,-0.38294898803151606,-0.9894931207565328,0.11200507738234039,0.10959372624353225,-0.4901847938082013
23,-0.2418673757861652,-0.884318086457801,-1.995191279246191,3.5992432042042917,0.7878235195036596,-2.170406490143361,-1.617919030904023,-0.24274297220668875,0.2966025132025684,0.3515558908969338,-0.4147465700980818,-0.9078844994124255,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
24,-0.18339887319195133,-1.3513026442993827,-3.009812925812459,-9.307929797876879,0.16385939841455494,-0.9694934677939625,-0.3236721924132783,0.22403763221397827,-0.7035468963390339,-0.7234106474611416,1.6790206620501407,0.9134137398716048,-0.28577694578971613,0.8331263165705481,0.11200507738234039,0.10959372624353225,-0.4901847938082013
25,-0.33191435750956616,1.1473312462655618,-3.009812925812459,-9.307929797876879,0.1874517760896321,1.0685152224858085,0.04301873121011101,-0.00016424762058700958,0.05790874602258786,0.25983492383803874,-0.6813290473681592,-0.44907393261491824,0.6276039713231331,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
26,0.09167620051211571,-0.5445336357972528,-3.009812925812459,-0.29841456700070584,0.12792799484982093,0.4756016940690725,0.29975783360646885,-0.305468195174344,0.548782770097426,0.6666267544194394,-0.695769547818287,-0.6522604825825751,-0.09143286130611637,-0.07818340209299238,-1.812589210032521,-1.8188343413109296,-0.4901847938082013
27,0.3688687733070627,0.2961040377502771,-1.5997074291371816,0.7248126228629845,-0.18151356355785847,-0.47025326013892577,-0.41411456646008943,0.12253258765037427,0.7982772999550911,1.0287191503589372,-1.174208803586975,-1.304488322590378,-0.38294898803151606,-0.9894931207565328,0.11200507738234039,0.10959372624353225,-0.4901847938082013
28,0.03534088189497179,0.7018815751692362,-3.009812925812459,-9.307929797876879,-0.41476992952227154,0.7815310412758161,-0.7244832875645495,0.5532030480112895,-0.6115626734351396,-0.280567108818972,0.31459488752563297,0.18130450525875186,0.3842095049366444,0.8331263165705481,1.074302221089771,1.0738077600207632,2.5818637427294986
29,1.500275555847327,0.09855026540584023,-3.009812925812459,0.36644087819734333,0.38257482822033134,1.605996598541689,0.4147844008171702,0.05506258531818356,0.6550386522399569,0.6436155847349101,-0.43562660539671083,-0.3472157159774941,-0.38294898803151606,-0.07818340209299238,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
30,1.1670622174954843,-0.3326850367012987,-3.009812925812459,-9.307929797876879,0.6178216223375006,0.8692401431126093,1.6789873971257852,2.0569076125198267,1.333203354234475,1.2741468979256023,0.22998872301960835,-0.2877843212358826,-0.1643118929874664,1.7444360352340886,1.074302221089771,1.0738077600207632,1.0458394744606487
31,0.6433127867569369,-0.5753279178409134,-3.009812925812459,-9.307929797876879,1.3154979230192554,-0.34289964427189845,2.002407182435926,1.5218401826627388,1.451357706293922,1.3025596617445367,-0.188265137038962,-0.06893819658276369,0.5143250285523046,-0.07818340209299238,0.11200507738234039,0.10959372624353225,1.0458394744606487
32,-0.7721528841635608,1.7544360792627878,-3.009812925812459,-9.307929797876879,-1.0849609215268488,-1.366289444503625,0.06866711821069653,1.2440027126517428,0.16190696780258357,0.33075516567524954,0.48339955036718835,0.015368470109804527,0.4915993921446827,-0.9894931207565328,0.11200507738234039,0.10959372624353225,1.0458394744606487
33,0.3388565918653172,0.9491645111414191,-3.009812925812459,-9.307929797876879,-0.9460279837280855,1.3625161318427477,-1.0499860394835547,0.2691298922786938,-0.4624351729672477,-0.14994280717734135,0.15103540865264461,0.09996454562021068,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,1.0458394744606487
34,-0.027103149151618385,-0.03309244250832478,-3.009812925812459,-9.307929797876879,-1.0686362550838393,-1.5855621990956121,0.37986937111395447,0.9818961141882286,-0.17834715207673624,0.06589362884968952,0.2645074553967168,0.13897850853823607,-0.38294898803151606,-0.9894931207565328,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
35,-1.4508891862118938,0.423083039671723,-3.009812925812459,0.05737257658754287,0.40594966485963535,-1.4915380419265674,0.9573239619720608,0.035422894258519924,0.27995408689293705,0.5087596305577419,-0.9599786884788166,-0.5994820493858652,0.5680177558135545,-0.9894931207565328,-1.812589210032521,-1.8188343413109296,-0.4901847938082013
36,0.24555057576357095,-0.3437452073985529,-3.009812925812459,-9.307929797876879,0.13179422839535582,-1.030889839079716,0.24132781746478912,1.0089675818299328,0.26746674422925343,0.5648373658431939,-0.2472475768562079,-0.42861924557019293,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,1.0458394744606487
37,-0.32304628428278165,-0.6572348320901157,-0.7565821632401062,2.1488395526261233,1.3069930737072963,-2.142339577555586,-1.0875877640278462,0.17962793053147544,0.5511921496643327,0.5378992702132416,-0.2638938182716737,-1.0082422415503531,-0.38294898803151606,-0.07818340209299238,0.11200507738234039,0.10959372624353225,-0.4901847938082013
38,-0.5659978772726774,-0.5150874901686535,-3.009812925812459,-9.307929797876879,-1.2562744102216352,-1.6718679553030193,-0.45726430621475217,-0.10758235538815632,-0.21297275877322394,-0.2981627441554355,0.7544864106159382,0.3752968417871774,-0.38294898803151606,-0.9894931207565328,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
39,-0.20970456635927393,-0.2215892421830501,-3.009812925812459,-9.307929797876879,0.5672202860776191,-0.41447027137072084,0.8547454399217173,1.751086902416309,0.5500957600994693,0.9235682490799251,0.24241740517494403,-0.27619004002009656,-0.38294898803151606,-0.9894931207565328,-0.8502920663250902,-0.8546203075336987,1.0458394744606487
40,-0.23574805153006864,-1.1143628537920232,-3.009812925812459,-9.307929797876879,0.5708510582426017,-1.4915380419265674,-1.2550002629023052,-1.1350124539068847,-0.8668363583192007,-0.9186522445724444,0.36172582351273597,-0.019233582475138154,-0.38294898803151606,-0.9894931207565328,-0.8502920663250902,-0.8546203075336987,-0.4901847938082013
